date,open,high,low,close,volume,returns,vwap,rsi,sma_5,sma_20,bb_upper,bb_lower,volatility,sentiment_score,sentiment_diff,sentiment_ma5
2022-02-07,66.27,66.91,66.03,66.51,1324200,0.004834567155159508,66.48333333333333,51.2324867553871,65.09,66.15299999999999,68.51588890978819,63.790111090211795,1.2121364349123918,0.0,0.0,0.02
2022-02-08,66.43,66.51,65.31,65.31,2708900,-0.018042399639151996,65.71,43.534537491687104,65.536,66.022,68.2636922179461,63.78030778205392,1.1499638438252227,0.0,0.0,0.02
2022-02-09,65.31,66.67,65.31,65.95,1799300,0.00979941815954688,65.97666666666667,48.020399943451174,66.03,65.943,68.07523919858914,63.81076080141086,1.093815629609929,0.0,0.0,0.0
2022-02-10,65.95,66.35,65.55,65.87,1612500,-0.0012130401819560044,65.92333333333333,47.51228302133154,65.96600000000001,65.89099999999999,67.97658768696022,63.805412313039774,1.069883909098266,0.0,0.0,0.0
2022-02-11,65.71,65.79,65.23,65.31,1624600,-0.008501594048884176,65.44333333333334,44.00236757922035,65.79,65.819,67.88028018473959,63.757719815260415,1.0574144235624516,0.0,0.0,0.0
2022-02-14,64.92,65.31,64.52,64.6,2971800,-0.010871229520747372,64.80999999999999,39.970676409383735,65.408,65.71549999999999,67.80317310659501,63.62782689340498,1.0709537067984227,0.3,0.3,0.06
2022-02-15,64.6,64.92,64.52,64.68,1465300,0.0012383900928794045,64.70666666666666,40.630745099697336,65.28200000000001,65.616,67.70190891459816,63.53009108540184,1.0700486953995763,0.0,-0.3,0.06
2022-02-16,64.68,64.76,63.96,64.04,2825100,-0.009894867037724242,64.25333333333333,37.11476011707677,64.9,65.5085,67.68465509557569,63.3323449044243,1.1163440094202322,0.15,0.15,0.09
2022-02-17,64.12,64.68,64.04,64.36,1787700,0.004996876951904872,64.36000000000001,39.91449327409545,64.598,65.417,67.62450628538178,63.20949371461822,1.1324268304468101,0.0,-0.15,0.09
2022-02-18,63.8,64.36,63.8,64.2,1808100,-0.0024860161591049312,64.12,38.98002466713395,64.376,65.254,67.3102723555016,63.19772764449841,1.0548454613678928,0.0,0.0,0.09
2022-02-21,64.44,65.0,64.44,64.52,1280600,0.004984423676012373,64.65333333333332,41.90926911633307,64.36,65.17850000000001,67.22612569821736,63.13087430178266,1.0504098197721246,-0.43333333333333335,-0.43333333333333335,-0.05666666666666668
2022-02-22,64.44,64.52,63.48,63.72,3204500,-0.012399256044637319,63.906666666666666,37.11269878614674,64.168,65.043,67.10006684383374,62.98593315616627,1.0552530252827748,0.0,0.43333333333333335,-0.05666666666666668
2022-02-23,63.72,64.12,63.56,63.72,2200300,0.0,63.800000000000004,37.11269878614674,64.104,64.9075,66.93811443903074,62.87688556096926,1.041683227938539,0.0,0.0,-0.08666666666666667
2022-02-24,63.72,63.72,62.53,62.61,2723500,-0.017419962335216588,62.95333333333334,31.340637714704215,63.754,64.7325,66.91593651155699,62.54906348844301,1.1200792970049003,0.0,0.0,-0.08666666666666667
2022-02-25,62.92,63.32,62.84,62.84,1347700,0.003673534579140769,63.0,33.64356879968841,63.48199999999999,64.58500000000001,66.85942740046814,62.31057259953188,1.1667566381348051,0.0,0.0,-0.08666666666666667
2022-02-28,62.84,62.92,61.97,62.45,2258900,-0.006206238064926817,62.446666666666665,31.701846198886727,63.068000000000005,64.4815,66.93933868469846,62.02366131530154,1.2608446417090318,0.0,0.0,0.0
2022-03-01,62.45,63.24,62.29,63.08,1273100,0.010088070456365061,62.870000000000005,37.93349596946948,62.94,64.4815,66.93933868469846,62.02366131530154,1.2608446417090318,0.0,0.0,0.0
2022-03-02,63.08,63.08,62.13,62.53,2037100,-0.008719086873810955,62.580000000000005,34.93653729460334,62.702,64.434,67.00168689680035,61.866313103199644,1.3171955855249364,0.0,0.0,0.0
2022-03-03,62.69,62.92,62.29,62.45,1486600,-0.0012793858947705017,62.55333333333334,34.50945849766079,62.67,64.247,66.82065188011127,61.67334811988872,1.3202555573987125,0.0,0.0,0.0
2022-03-04,62.45,62.45,61.97,62.05,2511600,-0.006405124099279513,62.156666666666666,32.378202699238926,62.512,64.04,66.62120127072656,61.458798729273454,1.3241283130700672,0.0,0.0,0.0
2022-03-07,62.05,62.05,61.09,61.17,3530800,-0.01418211120064461,61.43666666666667,28.24533479650694,62.25599999999999,63.773,66.38157125645446,61.164428743545535,1.3381688194969275,0.0,0.0,0.0
2022-03-08,60.77,60.93,60.53,60.61,2383000,-0.009154814451528548,60.69,25.973295293221355,61.762,63.538,66.38618960043051,60.68981039956949,1.4610904363378845,0.35,0.35,0.06999999999999999
2022-03-09,60.53,61.17,59.74,59.82,3003700,-0.013034152780069252,60.24333333333333,23.144852982099692,61.21999999999999,63.231500000000004,66.28724393560728,60.175756064392736,1.567563563724275,0.35,0.0,0.13999999999999999
2022-03-10,60.53,62.05,60.53,61.41,2971800,0.026579739217652998,61.330000000000005,37.8211823081648,61.012,63.008500000000005,65.90848120683577,60.10851879316423,1.4876589698336424,0.0,-0.35,0.13999999999999999
2022-03-11,61.49,62.53,61.41,62.13,2322900,0.01172447484123107,62.02333333333333,43.11827201041482,61.028,62.8495,65.57048125682643,60.12851874317357,1.3958339329666851,0.0,0.0,0.13999999999999999
2022-03-14,62.13,62.13,61.25,61.49,1654700,-0.010300981812328969,61.623333333333335,39.86708804884896,61.092,62.693999999999996,65.35178403938333,60.036215960616666,1.3634144444623677,0.0,0.0,0.13999999999999999
2022-03-15,61.33,61.73,60.77,61.49,1482600,0.0,61.330000000000005,39.86708804884897,61.267999999999994,62.5345,65.07677044194767,59.99222955805233,1.3041572192921358,-0.2,-0.2,0.029999999999999992
2022-03-16,61.49,62.13,61.33,61.57,1850400,0.0013010245568385592,61.67666666666667,40.517293041581006,61.617999999999995,62.411,64.88786818381618,59.93413181618382,1.270606568781936,-0.2,0.0,-0.08
2022-03-17,61.81,61.97,60.85,60.85,1354400,-0.01169400682150401,61.22333333333333,36.67383948554418,61.50599999999999,62.2355,64.63118340980208,59.83981659019793,1.228959658453239,0.0,0.2,-0.08
2022-03-18,61.01,61.33,60.53,60.53,4233000,-0.005258833196384538,60.79666666666666,35.08105847678233,61.186,62.052,64.37890867891306,59.725091321086936,1.193678965921936,0.5,0.5,0.019999999999999997
