date,open,high,low,close,volume,returns,vwap,rsi,sma_5,sma_20,bb_upper,bb_lower,volatility,sentiment_score,sentiment_diff,sentiment_ma5
2022-02-07,45.68,45.73,45.17,45.43,518400,0.0,45.443333333333335,48.09585808970135,44.403999999999996,45.5205,48.18073664360898,42.860263356391016,1.3646726038832424,0.0,0.0,0.0
2022-02-08,45.43,46.6,45.43,45.99,845100,0.012326656394453073,46.00666666666667,52.79895225914345,44.82000000000001,45.446999999999996,47.966326100368896,42.927673899631095,1.2923870204108021,0.0,0.0,0.0
2022-02-09,46.54,46.54,45.99,46.04,1142700,0.0010871928680147303,46.19,53.20664455839998,45.298,45.3735,47.72818278118306,43.01881721881694,1.2079267797607411,0.4,0.4,0.08
2022-02-10,46.39,46.7,45.78,46.7,974900,0.014335360556038346,46.39333333333334,58.32378937871093,45.91799999999999,45.3355,47.57603096385656,43.094969036143446,1.1493681330466556,0.0,-0.4,0.08
2022-02-11,46.6,46.9,46.39,46.49,641600,-0.0044967880085653444,46.593333333333334,56.21723327485001,46.13,45.2895,47.39125617044413,43.18774382955586,1.0781781661185383,0.0,0.0,0.08
2022-02-14,46.19,46.49,45.88,46.19,774100,-0.006453000645300189,46.18666666666667,53.25787352580502,46.282,45.264,47.3082739542439,43.219726045756104,1.0486904113928786,0.0,0.0,0.08
2022-02-15,46.19,46.54,45.94,46.24,655400,0.001082485386447285,46.24,53.6953815647638,46.332,45.3045,47.391962334989536,43.21703766501046,1.070845583246199,0.0,0.0,0.08
2022-02-16,46.54,46.95,46.34,46.34,614200,0.0021626297577854725,46.54333333333333,54.610438748713634,46.392,45.3475,47.482539812275164,43.21246018772483,1.0952523141171373,0.0,0.0,0.0
2022-02-17,46.65,47.1,46.19,47.1,853700,0.016400517911091983,46.79666666666666,60.929733019998494,46.471999999999994,45.364999999999995,47.55086824854563,43.179131751454356,1.1213267517590595,0.0,0.0,0.0
2022-02-18,46.85,46.95,46.54,46.8,618800,-0.006369426751592466,46.76333333333334,57.52515909093298,46.534000000000006,45.388,47.62353662461611,43.15246337538389,1.1468060910748217,0.0,0.0,0.0
2022-02-21,46.8,47.71,46.7,47.46,1386000,0.014102564102564275,47.29,62.49083382018243,46.788,45.5025,47.90963834251377,43.09536165748622,1.234835914946638,0.35,0.35,0.06999999999999999
2022-02-22,47.2,47.36,46.7,47.15,1158200,-0.006531816266329593,47.07,59.00173149793852,46.97,45.624,48.10505945112163,43.14294054887837,1.2727566435435345,0.35,0.0,0.13999999999999999
2022-02-23,47.0,47.66,47.0,47.2,973800,0.0010604453870626251,47.28666666666667,59.39552116917095,47.142,45.743,48.28592823335618,43.20007176664382,1.3044946591647915,0.0,-0.35,0.13999999999999999
2022-02-24,47.2,47.46,45.68,46.7,1349600,-0.010593220338983023,46.61333333333334,53.82765312830532,47.062,45.8245,48.38037538819872,43.26862461180128,1.311136409459564,0.0,0.0,0.13999999999999999
2022-02-25,46.9,47.41,46.75,46.85,1059900,0.0032119914346895317,47.00333333333333,55.18492030838693,47.072,45.9285,48.47352868353187,43.38347131646813,1.305572167369738,0.0,0.0,0.13999999999999999
2022-02-28,46.85,47.46,46.85,47.36,1504600,0.01088580576307363,47.223333333333336,59.53978969695972,47.05200000000001,46.1315,48.442424273964846,43.82057572603516,1.1854791391980164,0.0,0.0,0.06999999999999999
2022-03-01,47.71,47.71,46.95,47.41,1101900,0.0010557432432432012,47.35666666666666,59.95068442706886,47.104,46.30650000000001,48.441393674167394,44.17160632583262,1.0951773468496389,0.0,0.0,0.0
2022-03-02,47.2,47.41,47.05,47.26,1088900,-0.0031638894747942903,47.24,58.04617986713248,47.116,46.487,48.275262844215,44.698737155785004,0.9173594830014081,0.0,0.0,0.0
2022-03-03,47.31,47.71,47.31,47.41,957600,0.0031739314430807575,47.47666666666667,59.43400481245616,47.257999999999996,46.6775,47.924959418177565,45.43004058182244,0.6399331790774612,0.0,0.0,0.0
2022-03-04,47.36,47.61,47.2,47.46,1343800,0.00105462982493143,47.42333333333334,59.91006510276885,47.38,46.778999999999996,47.930588468160344,45.62741153183965,0.5907524194217108,0.075,0.075,0.015
2022-03-07,47.26,47.66,46.8,47.61,1698000,0.003160556257901348,47.35666666666666,61.374531855724776,47.42999999999999,46.888,47.914052630229016,45.86194736977098,0.526353893357504,0.0,-0.075,0.015
2022-03-08,47.61,48.42,47.0,48.12,2227500,0.010712035286704502,47.846666666666664,65.93135919634949,47.571999999999996,46.9945,48.06674017831822,45.922259821681784,0.5500476055952084,0.0,0.0,0.015
2022-03-09,48.02,48.98,48.02,48.47,2204000,0.00727348295926844,48.49,68.66360866954734,47.814,47.116,48.27524803213112,45.95675196786888,0.5946816928319221,0.35,0.35,0.08499999999999999
2022-03-10,48.88,48.88,48.02,48.02,778700,-0.009284093253558834,48.30666666666667,61.80098628684468,47.936,47.182,48.38834323473872,45.975656765261284,0.6188410220131515,0.35,0.0,0.15499999999999997
2022-03-11,47.97,48.02,47.05,47.31,1139000,-0.014785506039150409,47.46,52.82939229725153,47.906,47.223,48.38749302273559,46.05850697726441,0.5973723162404596,0.35,0.0,0.21000000000000002
2022-03-14,47.2,47.2,45.94,46.6,1943000,-0.015007398013105022,46.580000000000005,45.68688864012952,47.704,47.2435,48.347389034278294,46.1396109657217,0.5662831261368583,0.35,0.0,0.27999999999999997
2022-03-15,46.6,46.6,45.58,46.19,1872000,-0.008798283261802653,46.123333333333335,42.14352363172844,47.318,47.241,48.354155874080476,46.12784412591952,0.5710369146514979,0.0,-0.35,0.27999999999999997
2022-03-16,46.24,46.85,45.94,46.49,1139600,0.00649491231868371,46.42666666666667,45.475761528710166,46.922000000000004,47.2485,48.33906453270765,46.15793546729235,0.5594478010549584,0.2333333333333333,0.2333333333333333,0.25666666666666665
2022-03-17,46.6,47.05,46.44,46.7,1180600,0.004517100451710165,46.73,47.74457166759722,46.658,47.228500000000004,48.34361927613143,46.11338072386858,0.5720441186518536,0.0,-0.2333333333333333,0.18666666666666668
2022-03-18,47.2,49.03,47.2,48.27,2815100,0.033618843683083544,48.166666666666664,60.85800796729601,46.85,47.30200000000001,48.4861047250982,46.11789527490181,0.6074329072762435,0.0,0.0,0.11666666666666665
2022-03-21,48.32,48.73,48.22,48.37,1560700,0.0020716801325875167,48.44,61.520378377023505,47.204,47.347500000000004,48.61909545453728,46.07590454546273,0.6523147044825633,0.0,0.0,0.04666666666666666
2022-03-22,48.73,49.23,48.42,48.93,2079200,0.01157742402315498,48.86000000000001,65.08372905114899,47.752,47.4365,48.87814177242471,45.99485822757529,0.7395466249847116,0.0,0.0,0.04666666666666666
2022-03-23,48.98,49.49,48.73,48.98,1975800,0.001021867974657642,49.06666666666666,65.39188628064898,48.25,47.5255,49.11040977661186,45.94059022338814,0.8130415604059417,0.0,0.0,0.0
2022-03-24,48.73,49.34,48.37,48.73,1823700,-0.005104124132298882,48.81333333333333,62.42528142913528,48.656,47.626999999999995,49.247062961739395,46.006937038260595,0.8310747638797924,0.0,0.0,0.0
2022-03-25,48.78,48.98,48.52,48.58,1228100,-0.0030781859224296992,48.69333333333333,60.64747490856835,48.718,47.713499999999996,49.34309228029585,46.08390771970414,0.8359632011543131,0.0,0.0,0.0
2022-03-28,48.47,50.1,48.32,49.79,3501600,0.024907369287772818,49.403333333333336,68.4524052856226,49.001999999999995,47.835,49.688078519653125,45.98192148034688,0.9506092229390559,0.0,0.0,0.0
2022-03-29,50.05,53.24,50.05,53.24,8224300,0.06929102229363338,52.17666666666667,80.39300047789663,49.864,48.1265,51.10990258765052,45.14309741234948,1.5304532352421316,0.0,0.0,0.0
2022-03-30,53.7,54.46,53.04,53.8,2830700,0.010518407212622094,53.76666666666667,81.60974943880814,50.827999999999996,48.4535,52.29544364872778,44.61155635127221,1.9708755067628798,0.2,0.2,0.04
2022-03-31,53.55,56.14,53.09,54.31,3472300,0.009479553903345872,54.51333333333334,82.66482807995956,51.944,48.798500000000004,53.373035058341976,44.22396494165803,2.3466869703567297,0.2,0.0,0.08
2022-04-01,54.26,56.34,53.85,56.34,4317300,0.03737801509850858,55.51,86.08653640309238,53.496,49.24249999999999,54.82410863909319,43.660891360906795,2.8633048167605475,0.2,0.0,0.12000000000000002
