date,open,high,low,close,volume,returns,vwap,rsi,sma_5,sma_20,bb_upper,bb_lower,volatility,sentiment_score,sentiment_diff,sentiment_ma5
2022-04-15,40.75,40.9,40.3,40.35,1678400,-0.012239902080783405,40.51666666666666,46.7499924619204,40.760000000000005,40.5925,41.514061175396954,39.67093882460305,0.47275090803971087,0.0,0.0,0.145
2022-04-18,40.0,40.05,39.05,39.75,2984700,-0.014869888475836479,39.61666666666667,41.97382048599854,40.54,40.61,41.44999999999941,39.770000000000586,0.4309109078754631,0.0,0.0,0.06999999999999999
2022-04-19,39.3,39.9,38.9,39.4,1816000,-0.008805031446540879,39.4,39.44240585542984,40.29,40.555,41.546917335264894,39.563082664735106,0.5088428565198855,0.0,0.0,0.06999999999999999
2022-04-20,39.0,39.9,39.0,39.65,1713900,0.006345177664974555,39.51666666666667,42.127229159412856,40.0,40.4825,41.51559002511833,39.449409974881675,0.5299640007632574,0.0,0.0,0.0
2022-04-21,39.5,39.75,38.75,38.75,2684300,-0.022698612862547263,39.083333333333336,35.948307027512755,39.58,40.385000000000005,41.65783148923924,39.11216851076077,0.6529487769058834,0.0,0.0,0.0
2022-04-22,38.85,39.5,38.8,38.85,1867300,0.002580645161290418,39.050000000000004,37.05306361254956,39.28,40.3025,41.73828375809137,38.866716241908634,0.7365415270386051,0.0,0.0,0.0
2022-04-25,38.9,39.6,36.35,38.1,2738000,-0.019305019305019266,38.01666666666667,32.52237526732604,38.95,40.182500000000005,41.90478772276846,38.46021227723155,0.8835149598112364,0.0,0.0,0.0
2022-04-26,36.75,39.25,36.75,39.0,3661700,0.023622047244094446,38.333333333333336,41.73006231868137,38.870000000000005,40.120000000000005,41.917053143343004,38.322946856657005,0.9218688113082468,0.13999999999999999,0.13999999999999999,0.027999999999999997
2022-04-27,38.75,39.0,37.5,39.0,2793500,0.0,38.5,41.73006231868137,38.739999999999995,40.05,41.90607111932677,38.193928880673226,0.9521443941798642,0.0,-0.13999999999999999,0.027999999999999997
2022-04-28,39.0,39.1,38.15,38.95,1386100,-0.0012820512820511665,38.733333333333334,41.36636924571741,38.78,39.97,41.87036838533978,38.06963161466022,0.9748684121728164,0.0,0.0,0.027999999999999997
2022-04-29,38.75,40.0,38.3,40.0,2148700,0.02695763799743256,39.43333333333333,51.02033557064626,39.010000000000005,39.94,41.81845681345058,38.061543186549414,0.9636280129635795,0.5,0.5,0.128
2022-05-04,39.8,40.0,38.85,39.85,1436000,-0.00374999999999992,39.56666666666666,49.75988730980673,39.36,39.88,41.68814822401232,38.07185177598768,0.9275604675989298,0.5,0.0,0.22800000000000004
2022-05-05,39.8,40.0,39.25,40.0,1858600,0.0037641154328731385,39.75,51.061894985614195,39.56,39.8125,41.492343742732906,38.132656257267094,0.8617416574648328,0.5,0.0,0.3
2022-05-06,39.25,40.0,39.0,39.9,1690000,-0.0025000000000000577,39.63333333333333,50.12918419548943,39.74,39.75,41.3152475842495,38.1847524157505,0.8029550685467846,0.0,-0.5,0.3
2022-05-09,39.35,39.6,38.95,39.55,2428900,-0.00877192982456143,39.36666666666667,46.9001194756213,39.86,39.715,41.26519353630406,38.164806463695946,0.7952325048951484,0.0,0.0,0.3
2022-05-10,39.45,40.2,39.05,40.2,2617900,0.01643489254108732,39.81666666666667,52.960239308691044,39.9,39.7375,41.30206863064517,38.17293136935483,0.8026067726967268,-0.09999999999999999,-0.09999999999999999,0.18
2022-05-11,40.1,40.25,39.35,40.25,1983600,0.0012437810945273853,39.949999999999996,53.40080172359236,39.980000000000004,39.707499999999996,41.207258313862226,38.207741686137766,0.769359781691191,-0.1,-1.3877787807814457e-17,0.06
2022-05-12,40.0,40.0,38.55,39.5,2474100,-0.018633540372670843,39.35,46.383336509637594,39.88,39.65,41.08770650690566,38.212293493094336,0.7375278763685867,0.25,0.35,0.009999999999999998
2022-05-13,39.5,39.5,38.6,39.0,3134600,-0.012658227848101222,39.03333333333333,42.384505627332764,39.7,39.545,40.84380714503689,38.24619285496311,0.6662740071706837,0.35,0.09999999999999998,0.07999999999999999
2022-05-16,39.5,39.5,38.1,38.5,1994100,-0.012820512820512775,38.699999999999996,38.78365982572493,39.489999999999995,39.427499999999995,40.65610693470241,38.19889306529758,0.6302620591131861,0.0,-0.35,0.07999999999999999
2022-05-17,38.0,39.0,37.6,39.0,1857400,0.01298701298701288,38.53333333333333,43.9149783850838,39.25,39.36,40.525160933089865,38.194839066910134,0.5977149470227705,0.0,0.0,0.09999999999999999
2022-05-18,39.0,39.0,38.0,39.0,2964900,0.0,38.666666666666664,43.9149783850838,39.0,39.3225,40.48330790831164,38.16169209168836,0.5954818924284949,0.0,0.0,0.12
2022-05-19,38.2,39.5,38.1,38.95,2650300,-0.0012820512820511665,38.85,43.49217147764006,38.89,39.3,40.471324037147205,38.12867596285279,0.6008765526950123,0.0,0.0,0.06999999999999999
2022-05-20,38.95,38.95,38.25,38.9,2331100,-0.0012836970474968679,38.699999999999996,43.045852455780576,38.87,39.2625,40.43462414018262,38.090375859817385,0.6012869968918936,0.0,0.0,0.0
2022-05-23,38.8,38.85,38.1,38.7,2644700,-0.005141388174807138,38.550000000000004,41.22353429657496,38.910000000000004,39.260000000000005,40.43669027360595,38.08330972639406,0.6036293739144282,0.0,0.0,0.0
2022-05-24,38.5,38.8,38.2,38.8,1568300,0.0025839793281652312,38.6,42.53350707672332,38.87,39.2575,40.43787070448179,38.07712929551821,0.6055173951169087,0.0,0.0,0.0
2022-05-25,38.8,39.05,38.35,38.85,1360400,0.0012886597938146505,38.75,43.21497793719202,38.839999999999996,39.295,40.368731810089855,38.22126818991015,0.5508127965487003,0.0,0.0,0.0
2022-05-26,38.85,38.85,38.4,38.85,2076700,0.0,38.699999999999996,43.21497793719201,38.82000000000001,39.2875,40.37141650969936,38.203583490300645,0.5560374372096196,0.0,0.0,0.0
2022-05-27,38.7,39.0,38.5,39.0,1575800,0.0038610038610038533,38.833333333333336,45.46505850758383,38.84,39.2875,40.37141650969936,38.203583490300645,0.5560374372096196,0.6,0.6,0.12
2022-05-30,39.0,39.25,38.6,39.25,1390900,0.0064102564102563875,39.03333333333333,49.08610441809179,38.95,39.3025,40.375568031393556,38.22943196860645,0.5504722852622104,0.0,-0.6,0.12
2022-05-31,39.0,39.75,38.85,39.4,1776600,0.003821656050955413,39.333333333333336,51.1806374684356,39.07000000000001,39.2725,40.298402042106765,38.246597957893236,0.5262766432807479,0.3,0.3,0.18
2022-06-01,39.3,39.7,39.15,39.65,1539200,0.006345177664974555,39.5,54.53752937161955,39.23,39.2625,40.26941360105961,38.255586398940395,0.5165357785536341,0.0,-0.3,0.18
2022-06-02,39.6,39.6,38.8,39.45,2935600,-0.0050441361916770955,39.28333333333334,51.48738260335633,39.35,39.235,40.188467356546006,38.28153264345399,0.48911843361803,0.0,0.0,0.18
2022-06-03,39.05,39.6,39.0,39.4,1249100,-0.0012674271229405898,39.333333333333336,50.723616846739276,39.42999999999999,39.21,40.11752410436243,38.30247589563757,0.46555004253565924,0.0,0.0,0.06
2022-06-06,39.35,39.45,38.95,39.25,1503500,-0.0038071065989847552,39.21666666666667,48.40384553826864,39.42999999999999,39.195,40.08937128755278,38.30062871244722,0.45880278987784084,0.0,0.0,0.06
2022-06-07,39.25,39.25,38.85,39.0,1562200,-0.006369426751592355,39.03333333333333,44.73198199107428,39.35,39.135000000000005,39.903830280360246,38.366169719639764,0.39440161203858404,0.7,0.7,0.13999999999999999
2022-06-08,38.9,39.35,38.8,39.05,1441700,0.0012820512820512775,39.06666666666667,45.62048051781533,39.230000000000004,39.075,39.6490209055416,38.50097909445841,0.29446651136499735,0.0,-0.7,0.13999999999999999
2022-06-09,39.0,39.1,38.65,39.05,1542100,0.0,38.93333333333333,45.62048051781533,39.15,39.0525,39.59238424685185,38.512615753148154,0.2769547749508978,0.0,0.0,0.13999999999999999
2022-06-10,38.9,39.1,38.75,39.0,979600,-0.001280409731113874,38.949999999999996,44.78547494767961,39.07000000000001,39.0525,39.59238424685185,38.512615753148154,0.2769547749508978,0.0,0.0,0.13999999999999999
2022-06-13,38.3,38.7,38.1,38.2,1795500,-0.02051282051282044,38.333333333333336,34.047555913189285,38.86,39.0375,39.6497703651156,38.4252296348844,0.3140880701159373,0.075,0.075,0.15499999999999997
2022-06-14,38.1,38.3,37.6,38.3,2058500,0.002617801047120283,38.06666666666667,36.109670365278696,38.720000000000006,39.002500000000005,39.69421887353085,38.31078112646916,0.354844294985687,0.0,-0.075,0.015
2022-06-15,38.3,38.45,37.65,38.35,2037200,0.0013054830287206887,38.15,37.16751238367282,38.58,38.97,39.717930478051784,38.222069521948214,0.3836802396729163,0.0,0.0,0.015
2022-06-16,38.0,38.85,37.9,38.3,1597800,-0.0013037809647979959,38.35,36.51639651136148,38.43,38.9375,39.74054109483809,38.13445890516191,0.4119513895693234,0.0,0.0,0.015
2022-06-17,37.9,38.3,37.55,38.3,3725300,0.0,38.05,36.516396511361485,38.29,38.9075,39.75736763675219,38.057632363247805,0.4359728987227605,0.2,0.2,0.05500000000000001
2022-06-20,38.3,38.3,37.65,37.8,2132800,-0.01305483028720622,37.916666666666664,30.35010145949053,38.209999999999994,38.8625,39.83762819669967,37.887371803300326,0.5002302101608485,0.2,0.0,0.08
2022-06-21,37.6,37.6,36.9,37.5,1956200,-0.007936507936507908,37.333333333333336,27.36432641812526,38.05,38.7975,39.9396361565062,37.6553638434938,0.5859034858545484,0.2,0.0,0.12000000000000002
2022-06-22,37.35,37.5,36.8,37.5,1418900,0.0,37.266666666666666,27.36432641812526,37.879999999999995,38.730000000000004,40.00373466624676,37.45626533375325,0.653412096934789,0.7,0.49999999999999994,0.26
2022-06-23,37.05,37.1,36.5,37.1,1548900,-0.010666666666666602,36.9,23.751146282323816,37.64,38.6425,40.0986164101811,37.186383589818895,0.7469719574808801,0.7,0.0,0.4
2022-06-24,36.75,37.3,36.0,37.3,1514800,0.005390835579514697,36.86666666666667,28.81246291142685,37.44,38.5575,40.115150474271644,36.99984952572835,0.7990578333589419,0.7,0.0,0.5
2022-06-27,36.9,37.4,36.75,36.9,1822400,-0.01072386058981234,37.01666666666667,25.20841608120132,37.260000000000005,38.44,40.12065463436087,36.75934536563913,0.8621576360929202,0.0,-0.7,0.45999999999999996
2022-06-28,36.5,36.9,36.2,36.8,2228300,-0.0027100271002710175,36.63333333333333,24.387128235412874,37.12,38.309999999999995,40.0736893150435,36.54631068495649,0.9047535285192653,0.0,0.0,0.42000000000000004
2022-06-29,36.4,36.7,36.15,36.7,1429300,-0.0027173913043476716,36.516666666666666,23.56048384017184,36.96,38.1625,39.94656137786753,36.37843862213247,0.9152041762416497,0.0,0.0,0.27999999999999997
2022-06-30,36.35,36.75,36.2,36.75,1878800,0.0013623978201633413,36.56666666666667,24.930656722206052,36.89,38.027499999999996,39.81004733457447,36.24495266542552,0.9144274884202518,0.0,0.0,0.13999999999999999
2022-07-01,36.6,36.7,36.05,36.3,1866600,-0.01224489795918371,36.35,21.240467019047415,36.69,37.872499999999995,39.68949614749138,36.05550385250861,0.9320993565741428,0.0,0.0,0.0
2022-07-04,36.2,36.35,36.1,36.35,758300,0.0013774104683197397,36.26666666666667,22.611145411758415,36.58,37.7275,39.54449614749138,35.91050385250862,0.9320993565741389,0.13333333333333333,0.13333333333333333,0.026666666666666665
2022-07-05,36.35,36.4,36.0,36.15,1478700,-0.005502063273727709,36.18333333333334,21.034245774685004,36.45,37.584999999999994,39.42730833467106,35.74269166532893,0.9450842346192833,0.0,-0.13333333333333333,0.026666666666666665
2022-07-06,36.0,36.05,33.75,33.75,2171700,-0.06639004149377592,34.516666666666666,11.06335126764381,35.86,37.32,39.69179257103112,34.94820742896888,1.2167039167571612,0.0,0.0,0.026666666666666665
2022-07-07,34.0,34.9,33.25,34.9,2174100,0.03407407407407392,34.35,28.542694005554964,35.489999999999995,37.1125,39.56726577294013,34.65773422705986,1.2592682712380803,0.0,0.0,0.026666666666666665
2022-07-08,35.0,35.35,33.75,35.0,1413800,0.002865329512893977,34.699999999999996,29.834083890867078,35.230000000000004,36.9125,39.37133610677864,34.45366389322136,1.261356308440113,0.0,0.0,0.026666666666666665
2022-07-11,33.85,35.0,33.1,35.0,2385900,0.0,34.36666666666667,29.834083890867078,34.96,36.7525,39.27112561727588,34.23387438272412,1.2920276801660804,0.2,0.2,0.04
2022-07-12,34.3,35.1,34.0,34.95,1212400,-0.0014285714285713347,34.68333333333333,29.52467327302307,34.720000000000006,36.584999999999994,39.115237143035856,34.05476285696413,1.2979842671982895,-0.09999999999999999,-0.3,0.020000000000000004
2022-07-13,34.3,35.0,34.15,34.75,2004600,-0.005722460658083017,34.63333333333333,28.262058205775872,34.92,36.405,38.919537730875845,33.89046226912416,1.2899306386899694,0.15,0.25,0.05
2022-07-14,34.75,34.9,34.25,34.75,1414300,0.0,34.63333333333333,28.262058205775872,34.89,36.2275,38.682387981150704,33.772612018849294,1.2593309627273261,0.0,-0.15,0.05
2022-07-15,34.55,34.9,34.3,34.8,1582500,0.0014388489208632116,34.666666666666664,29.14066051916201,34.85,36.052499999999995,38.387553532576526,33.717446467423464,1.197857187691745,0.2333333333333333,0.2333333333333333,0.09666666666666666
2022-07-18,34.8,34.8,34.0,34.0,1088000,-0.02298850574712641,34.266666666666666,24.062669753418504,34.65,35.8625,38.21619390533223,33.50880609466776,1.2074194971528178,0.09999999999999999,-0.1333333333333333,0.07666666666666666
2022-07-19,34.0,34.5,34.0,34.4,655400,0.0117647058823529,34.300000000000004,30.57673683126707,34.540000000000006,35.707499999999996,38.01732142166836,33.39767857833163,1.184913387907148,0.0,-0.09999999999999999,0.09666666666666665
2022-07-20,34.4,34.5,34.1,34.1,626100,-0.008720930232558044,34.23333333333333,28.59548229260561,34.41,35.5375,37.794461452926924,33.28053854707308,1.157796796096841,0.0,0.0,0.06666666666666667
2022-07-21,34.1,34.4,34.05,34.25,930600,0.004398826979472137,34.23333333333333,31.002810087060354,34.31,35.395,37.59861067341715,33.19138932658286,1.130428423674891,0.0,0.0,0.06666666666666667
2022-07-22,34.05,34.25,33.25,33.25,674700,-0.029197080291970767,33.583333333333336,24.9610238048365,34.0,35.192499999999995,37.40299202667594,32.98200797332405,1.1339584834131777,0.15,0.15,0.05
2022-07-25,33.45,33.7,33.25,33.65,755800,0.012030075187969835,33.53333333333333,30.7725143033707,33.93,35.03,37.191804801548436,32.868195198451566,1.1089824639112178,0.18333333333333335,0.033333333333333354,0.06666666666666668
2022-07-26,33.05,33.8,33.05,33.05,592700,-0.017830609212481474,33.3,27.350779950918792,33.66,34.8425,37.008204273440356,32.67679572655965,1.1109828507840547,0.0,-0.18333333333333335,0.06666666666666668
2022-07-27,33.1,33.4,33.0,33.25,581400,0.00605143721633894,33.21666666666667,30.139336415996155,33.489999999999995,34.67,36.76485083001099,32.57514916998901,1.0746358012194481,0.3666666666666667,0.3666666666666667,0.14
2022-07-28,33.3,33.55,33.0,33.5,1152200,0.007518796992481258,33.35,33.571722814307336,33.339999999999996,34.5075,36.42876911181065,32.58623088818935,0.9855902586238006,0.0,-0.3666666666666667,0.14
2022-07-29,33.9,33.9,32.0,32.0,1908500,-0.04477611940298509,32.63333333333333,25.48201032611287,33.089999999999996,34.292500000000004,36.32259236243025,32.26240763756976,1.0414154082934217,0.0,0.0,0.11000000000000001
2022-08-01,32.45,32.55,32.05,32.35,1261800,0.010937500000000044,32.31666666666666,29.736529856179132,32.83,34.0925,36.05954727955318,32.12545272044682,1.0090739631747785,0.0,0.0,0.07333333333333333
2022-08-02,32.4,33.3,32.25,33.3,1372600,0.029366306027820643,32.949999999999996,39.78568172495194,32.88,33.95,35.70128524232849,32.19871475767152,0.898390373477613,0.0,0.0,0.07333333333333333
2022-08-03,32.9,33.2,32.55,33.0,1250700,-0.009009009009008917,32.916666666666664,37.940313400817786,32.83,33.9125,35.71079780625944,32.11420219374056,0.9225073099122048,0.0,0.0,0.0
2022-08-04,33.0,33.2,32.7,33.2,1146000,0.0060606060606061,33.03333333333334,39.94032564750876,32.77,33.8275,35.591437357163656,32.063562642836345,0.9048807714421038,0.0,0.0,0.0
2022-08-05,32.95,33.1,32.6,32.7,1134900,-0.015060240963855387,32.800000000000004,36.75155361800685,32.910000000000004,33.7125,35.45545008534308,31.969549914656916,0.8941145281634877,0.0,0.0,0.0
2022-08-08,32.7,32.85,32.3,32.3,1010300,-0.012232415902140858,32.483333333333334,34.386329182156445,32.9,33.5775,35.31890029860955,31.836099701390452,0.8933195043440098,0.0,0.0,0.0
2022-08-09,32.4,32.7,32.35,32.65,792000,0.010835913312693624,32.56666666666667,38.13790733247873,32.769999999999996,33.4625,35.128295605708395,31.796704394291606,0.8545351152276942,0.0,0.0,0.0
2022-08-10,32.5,32.8,32.35,32.4,967900,-0.007656967840735107,32.51666666666667,36.53118769326207,32.65,33.345,34.96175601127609,31.72824398872391,0.8293783340864037,0.0,0.0,0.0
2022-08-11,32.8,33.2,32.5,32.9,1674000,0.015432098765432167,32.86666666666667,41.81122662056679,32.59,33.2525,34.743967398234815,31.761032601765177,0.7651066317148466,0.35,0.35,0.06999999999999999
2022-08-12,32.9,33.1,32.75,33.1,811200,0.006079027355623268,32.98333333333333,43.824346157711524,32.67,33.167500000000004,34.47947370400376,31.855526295996253,0.6730283094064128,0.0,-0.35,0.06999999999999999
2022-08-15,33.15,33.25,33.05,33.2,802100,0.0030211480362538623,33.166666666666664,44.851693332479975,32.85,33.1275,34.383077556345015,31.871922443654984,0.6440976960869809,0.0,0.0,0.06999999999999999
2022-08-16,33.2,33.2,32.85,32.95,862200,-0.0075301204819276935,33.00000000000001,42.74695102631334,32.910000000000004,33.05499999999999,34.16760954516725,31.942390454832733,0.5707566538324592,0.0,0.0,0.06999999999999999
