Symbol,Date,Open,Close,Volume
YBM,2020-10-30,3.4,3.35,700
YBM,2020-11-02,3.42,3.58,71070
YBM,2020-11-03,3.82,3.82,20580
YBM,2020-11-04,4.08,4.08,37380
YBM,2020-11-05,4.37,3.93,110330
YBM,2020-11-06,3.85,3.93,25520
YBM,2020-11-09,3.93,4.02,43520
YBM,2020-11-10,3.89,3.96,43260
YBM,2020-11-11,3.96,3.68,19660
YBM,2020-11-12,3.65,3.93,116080
YBM,2020-11-13,3.99,3.86,36120
YBM,2020-11-16,3.86,3.97,53180
YBM,2020-11-17,4.02,3.86,38590
YBM,2020-11-18,3.86,3.82,15640
YBM,2020-11-19,3.57,3.83,32900
YBM,2020-11-20,3.67,3.86,42420
YBM,2020-11-23,3.88,3.86,7740
YBM,2020-11-24,3.86,3.74,18410
YBM,2020-11-25,3.7,3.8,18100
YBM,2020-11-26,3.8,3.77,16540
YBM,2020-11-27,3.73,3.83,210
YBM,2020-11-30,3.83,3.73,12450
YBM,2020-12-01,3.64,3.72,17920
YBM,2020-12-02,3.67,3.6,74200
YBM,2020-12-03,3.69,3.85,116540
YBM,2020-12-04,3.96,3.85,32430
YBM,2020-12-07,3.85,3.8,61500
YBM,2020-12-08,3.83,3.79,9500
YBM,2020-12-09,3.79,3.92,20800
YBM,2020-12-10,3.95,3.85,5980
YBM,2020-12-11,3.99,3.89,15970
YBM,2020-12-14,3.96,3.89,13100
YBM,2020-12-15,3.9,3.89,52100
YBM,2020-12-16,3.92,4.03,11310
YBM,2020-12-17,4.05,4.04,48280
YBM,2020-12-18,4.11,4.18,24850
YBM,2020-12-21,4.18,4.29,13900
YBM,2020-12-22,4.36,4.26,13610
YBM,2020-12-23,4.26,4.36,16230
YBM,2020-12-24,4.37,4.19,43120
YBM,2020-12-25,4.19,4.36,14880
YBM,2020-12-28,4.19,4.45,22010
YBM,2020-12-29,4.53,4.75,66990
YBM,2020-12-30,5.08,5.08,37000
YBM,2020-12-31,5.4,5.31,95210
YBM,2021-01-04,5.67,5.32,69900
YBM,2021-01-05,4.98,5.32,9600
YBM,2021-01-06,5.21,5.13,12100
YBM,2021-01-07,5.32,5.17,27700
YBM,2021-01-08,5.17,4.96,36400
YBM,2021-01-11,4.96,5.01,47400
YBM,2021-01-12,5.13,5.32,700
YBM,2021-01-13,5.32,4.98,57500
YBM,2021-01-14,5.06,5.02,11200
YBM,2021-01-15,4.85,5.1,26800
YBM,2021-01-18,5.05,5.09,46700
YBM,2021-01-19,5.15,5.09,89100
YBM,2021-01-20,5.09,5.03,26700
YBM,2021-01-21,5.03,5.38,35400
YBM,2021-01-22,5.39,5.7,20300
YBM,2021-01-25,5.33,5.97,20300
YBM,2021-01-26,5.63,5.57,27600
YBM,2021-01-27,5.55,5.18,45100
YBM,2021-01-28,4.82,4.82,53000
YBM,2021-01-29,4.49,4.9,34200
YBM,2021-02-01,4.56,4.56,16800
YBM,2021-02-02,4.56,4.56,20000
YBM,2021-02-03,4.72,4.56,27700
YBM,2021-02-04,4.56,4.62,15200
YBM,2021-02-05,4.62,4.51,5900
YBM,2021-02-08,4.62,4.41,2400
YBM,2021-02-09,4.26,4.72,16100
YBM,2021-02-17,4.72,4.68,12500
YBM,2021-02-18,4.79,4.64,45600
YBM,2021-02-19,4.64,4.64,37800
YBM,2021-02-22,4.64,4.64,19500
YBM,2021-02-23,4.68,4.72,4000
YBM,2021-02-24,4.98,4.68,11600
YBM,2021-02-25,4.79,4.71,8000
YBM,2021-02-26,4.71,4.71,0
YBM,2021-03-01,4.59,4.71,37900
YBM,2021-03-02,4.71,4.64,10400
YBM,2021-03-03,4.64,4.64,11100
YBM,2021-03-04,4.71,4.72,8100
YBM,2021-03-05,4.75,4.87,15400
YBM,2021-03-08,4.88,5.16,35400
YBM,2021-03-09,5.16,5.2,15300
YBM,2021-03-10,5.2,5.03,8800
YBM,2021-03-11,5.03,5.1,26600
YBM,2021-03-12,5.16,5.11,3800
YBM,2021-03-15,5.13,5.32,41000
YBM,2021-03-16,5.32,5.7,72700
YBM,2021-03-17,6.09,6.09,117700
YBM,2021-03-18,6.09,5.97,28800
YBM,2021-03-19,5.93,5.86,65700
YBM,2021-03-22,5.86,5.86,39000
YBM,2021-03-23,5.86,5.71,28500
YBM,2021-03-24,5.78,5.63,27200
YBM,2021-03-25,5.63,5.61,16400
YBM,2021-03-26,5.61,5.55,33200
YBM,2021-03-29,5.61,5.93,31400
YBM,2021-03-30,5.63,5.86,15600
YBM,2021-03-31,5.86,5.78,20900
YBM,2021-04-01,5.78,5.85,21200
YBM,2021-04-02,5.85,5.85,22500
YBM,2021-04-05,5.85,6.2,98700
YBM,2021-04-06,6.39,6.15,41700
YBM,2021-04-07,6.24,6.16,22900
YBM,2021-04-08,6.16,6.16,33400
YBM,2021-04-09,6.16,6.15,9200
YBM,2021-04-12,6.16,6.15,55100
YBM,2021-04-13,6.16,6.15,93900
YBM,2021-04-14,6.16,6.15,36400
YBM,2021-04-15,6.15,6.16,21700
YBM,2021-04-16,6.09,5.93,23600
YBM,2021-04-19,6.01,5.86,12500
YBM,2021-04-20,5.86,5.86,12900
YBM,2021-04-22,5.93,5.81,15400
YBM,2021-04-23,5.63,5.82,7300
YBM,2021-04-26,5.93,5.59,9900
YBM,2021-04-27,5.6,5.32,28300
YBM,2021-04-28,5.4,5.55,17200
YBM,2021-04-29,5.55,5.62,9900
YBM,2021-05-04,5.62,5.4,29200
YBM,2021-05-05,5.4,5.3,47100
YBM,2021-05-06,5.25,5.26,37000
YBM,2021-05-07,5.29,5.17,28900
YBM,2021-05-10,5.1,5.25,39400
YBM,2021-05-11,5.25,5.21,7200
YBM,2021-05-12,5.21,5.2,16300
YBM,2021-05-13,5.13,5.2,22700
YBM,2021-05-14,5.25,5.47,44600
YBM,2021-05-17,5.47,5.48,21800
YBM,2021-05-18,5.49,5.7,40400
YBM,2021-05-19,5.7,5.9,33700
YBM,2021-05-20,5.92,5.71,14200
YBM,2021-05-21,5.71,5.66,30700
YBM,2021-05-24,5.71,5.53,15800
YBM,2021-05-25,5.53,5.55,9800
YBM,2021-05-26,5.74,5.48,16000
YBM,2021-05-27,5.4,5.32,20900
YBM,2021-05-28,5.32,5.63,39400
YBM,2021-05-31,5.63,5.54,3400
YBM,2021-06-01,5.2,5.54,4600
YBM,2021-06-02,5.19,5.32,17700
YBM,2021-06-03,5.32,5.35,19500
YBM,2021-06-04,5.35,5.34,13400
YBM,2021-06-07,5.48,5.4,18400
YBM,2021-06-08,5.48,5.32,23400
YBM,2021-06-09,5.32,5.31,7900
YBM,2021-06-10,5.48,5.32,9400
YBM,2021-06-11,5.32,5.32,13700
YBM,2021-06-14,5.32,5.32,14000
YBM,2021-06-15,5.4,5.34,16700
YBM,2021-06-16,5.39,5.39,7600
YBM,2021-06-17,5.4,5.38,24100
YBM,2021-06-18,5.38,5.46,25900
YBM,2021-06-21,5.46,5.45,20300
YBM,2021-06-22,5.46,5.45,34900
YBM,2021-06-23,5.45,5.46,46200
YBM,2021-06-24,5.32,5.42,4100
YBM,2021-06-25,5.48,5.47,6500
YBM,2021-06-28,5.48,5.48,8900
YBM,2021-06-29,5.48,5.42,25600
YBM,2021-06-30,5.48,5.47,6900
YBM,2021-07-01,5.51,5.48,13600
YBM,2021-07-02,5.51,5.48,16600
YBM,2021-07-05,5.48,5.47,27300
YBM,2021-07-06,5.47,5.4,14400
YBM,2021-07-07,5.4,5.32,7100
YBM,2021-07-08,5.48,5.48,9600
YBM,2021-07-09,5.47,5.4,4700
YBM,2021-07-12,5.32,5.03,16300
YBM,2021-07-13,5.03,5.07,39800
YBM,2021-07-14,5.07,5.38,7700
YBM,2021-07-15,5.55,5.37,2000
YBM,2021-07-16,5.38,5.36,6200
YBM,2021-07-19,5.36,5.0,7200
YBM,2021-07-20,4.99,5.02,6000
YBM,2021-07-21,5.25,5.17,3700
YBM,2021-07-22,5.24,5.11,5200
YBM,2021-07-23,5.12,5.1,9100
YBM,2021-07-26,5.1,5.13,3500
YBM,2021-07-27,5.17,5.18,14400
YBM,2021-07-28,5.02,5.2,2800
YBM,2021-07-29,5.3,5.2,2600
YBM,2021-07-30,5.2,5.02,26300
YBM,2021-08-02,5.02,5.1,14600
YBM,2021-08-03,5.21,5.18,4200
YBM,2021-08-04,5.19,5.13,15600
YBM,2021-08-05,5.13,5.13,13900
YBM,2021-08-06,5.16,5.21,13000
YBM,2021-08-09,5.23,5.22,7000
YBM,2021-08-10,5.22,5.23,17600
YBM,2021-08-11,5.25,5.23,14600
YBM,2021-08-12,5.29,5.47,24200
YBM,2021-08-13,5.55,5.48,9700
YBM,2021-08-16,5.55,5.55,7200
YBM,2021-08-17,5.55,5.61,8400
YBM,2021-08-18,5.68,5.55,18900
YBM,2021-08-19,5.55,5.39,19000
YBM,2021-08-20,5.21,5.1,134000
YBM,2021-08-23,5.25,5.09,33500
YBM,2021-08-24,5.1,5.37,19300
YBM,2021-08-25,5.43,5.36,1100
YBM,2021-08-26,5.38,5.14,21800
YBM,2021-08-27,5.17,5.19,10400
YBM,2021-08-30,5.19,5.4,29700
YBM,2021-08-31,5.33,5.4,22300
YBM,2021-09-01,5.4,5.61,73700
YBM,2021-09-06,5.61,5.92,95700
YBM,2021-09-07,5.86,5.63,30400
YBM,2021-09-08,5.63,5.55,3300
YBM,2021-09-09,5.56,5.41,13400
YBM,2021-09-10,5.55,5.61,9800
YBM,2021-09-13,5.44,5.62,33300
YBM,2021-09-14,5.62,6.01,365800
YBM,2021-09-15,6.43,6.43,69300
YBM,2021-09-16,6.88,6.88,66800
YBM,2021-09-17,7.36,7.15,405900
YBM,2021-09-20,7.14,6.85,82400
YBM,2021-09-21,6.39,6.85,87500
YBM,2021-09-22,6.93,7.15,144800
YBM,2021-09-23,7.45,6.82,87500
YBM,2021-09-24,6.82,6.76,48900
YBM,2021-09-27,6.34,6.29,83500
YBM,2021-09-28,6.01,6.24,38900
YBM,2021-09-29,6.24,6.23,35000
YBM,2021-09-30,6.23,6.47,18900
YBM,2021-10-01,6.47,6.33,3500
YBM,2021-10-04,6.39,6.31,48900
YBM,2021-10-05,6.25,6.31,18600
YBM,2021-10-06,6.09,6.28,63200
YBM,2021-10-07,6.31,6.24,21200
YBM,2021-10-08,6.24,6.29,29500
YBM,2021-10-11,6.3,6.37,43000
YBM,2021-10-12,6.37,6.35,29800
YBM,2021-10-13,6.35,6.38,15000
YBM,2021-10-14,6.38,6.38,17200
YBM,2021-10-15,6.47,6.43,25100
YBM,2021-10-18,6.43,6.71,55500
YBM,2021-10-19,6.72,6.79,66000
YBM,2021-10-20,6.79,6.76,18300
YBM,2021-10-21,6.85,6.75,32300
YBM,2021-10-22,6.69,6.67,18200
YBM,2021-10-25,6.92,6.69,33600
YBM,2021-10-26,6.54,6.69,23200
YBM,2021-10-27,6.69,6.66,61400
YBM,2021-10-28,6.77,6.88,54000
YBM,2021-10-29,6.88,6.9,84500
YBM,2021-11-01,7.07,7.15,76100
YBM,2021-11-02,7.15,7.18,40100
YBM,2021-11-03,7.08,7.0,70800
YBM,2021-11-04,6.73,7.0,17600
YBM,2021-11-05,6.85,7.0,76500
YBM,2021-11-08,7.0,7.13,46100
YBM,2021-11-09,7.19,7.07,20200
YBM,2021-11-10,7.07,7.56,85700
YBM,2021-11-11,8.06,8.06,220000
YBM,2021-11-12,8.14,8.6,137500
YBM,2021-11-15,9.17,8.82,214600
YBM,2021-11-16,8.82,8.25,130400
YBM,2021-11-17,8.44,8.37,88100
YBM,2021-11-18,7.91,8.44,124600
YBM,2021-11-19,8.52,8.67,117600
YBM,2021-11-22,8.82,8.1,62800
YBM,2021-11-23,7.59,8.06,79300
YBM,2021-11-24,8.14,7.99,30200
YBM,2021-11-25,8.22,7.95,38200
YBM,2021-11-26,7.99,7.39,158200
YBM,2021-11-29,7.87,7.91,26600
YBM,2021-11-30,8.26,8.46,71700
YBM,2021-12-01,8.58,8.34,47000
YBM,2021-12-02,8.5,8.38,36400
YBM,2021-12-03,8.1,7.79,77400
YBM,2021-12-06,7.66,7.5,34700
YBM,2021-12-07,7.5,7.53,35100
YBM,2021-12-08,7.51,7.62,24700
YBM,2021-12-09,7.62,7.62,11900
YBM,2021-12-10,7.62,7.62,22800
YBM,2021-12-13,7.41,7.59,25300
YBM,2021-12-14,7.59,7.59,22700
YBM,2021-12-15,7.59,7.78,31600
YBM,2021-12-16,7.78,7.59,14100
YBM,2021-12-17,7.59,7.58,44100
YBM,2021-12-20,7.5,7.45,31300
YBM,2021-12-21,7.78,7.46,55400
YBM,2021-12-22,7.47,7.5,58300
YBM,2021-12-23,7.69,7.5,23000
YBM,2021-12-24,7.54,7.62,34400
YBM,2021-12-27,7.62,7.54,14300
YBM,2021-12-28,7.54,7.55,30000
YBM,2021-12-29,7.55,7.55,46700
YBM,2021-12-30,7.47,7.57,27200
YBM,2021-12-31,7.57,7.53,19600
YBM,2022-01-04,7.53,8.02,101000
YBM,2022-01-05,8.58,8.58,99000
YBM,2022-01-06,9.14,9.14,117800
YBM,2022-01-07,9.74,9.1,189400
YBM,2022-01-10,8.74,8.82,105800
YBM,2022-01-11,8.82,8.58,69800
YBM,2022-01-12,8.42,8.18,52100
YBM,2022-01-13,7.95,7.9,92700
YBM,2022-01-14,7.54,8.34,30400
YBM,2022-01-17,8.26,7.93,33200
YBM,2022-01-18,7.54,7.46,26000
YBM,2022-01-19,7.38,7.54,23500
YBM,2022-01-20,7.54,7.86,15900
YBM,2022-01-21,7.64,7.9,13900
YBM,2022-01-24,7.72,7.35,33500
YBM,2022-01-25,7.14,7.69,7500
YBM,2022-01-26,8.01,7.54,4600
YBM,2022-01-27,7.54,7.66,4500
YBM,2022-01-28,7.83,7.83,11800
YBM,2022-02-07,7.83,8.02,27600
YBM,2022-02-08,7.87,7.94,12900
YBM,2022-02-09,7.94,8.14,30700
YBM,2022-02-10,8.18,8.1,25900
YBM,2022-02-11,7.94,7.78,30600
YBM,2022-02-14,7.78,7.86,34800
YBM,2022-02-15,7.94,7.94,25400
YBM,2022-02-16,7.94,7.98,11300
YBM,2022-02-17,8.1,7.94,11900
YBM,2022-02-18,7.9,7.91,6100
YBM,2022-02-21,7.91,7.96,84300
YBM,2022-02-22,7.94,7.91,21200
YBM,2022-02-23,7.98,7.92,30600
YBM,2022-02-24,7.93,7.79,25700
YBM,2022-02-25,7.77,7.79,20100
YBM,2022-02-28,7.79,7.8,25400
YBM,2022-03-01,7.86,8.1,43700
YBM,2022-03-02,8.06,7.99,43300
YBM,2022-03-03,8.18,8.54,164100
YBM,2022-03-04,8.58,8.5,84900
YBM,2022-03-07,8.26,8.34,39000
YBM,2022-03-08,8.34,8.14,43300
YBM,2022-03-09,8.06,8.18,83000
YBM,2022-03-10,8.26,8.14,65000
YBM,2022-03-11,8.18,8.01,59200
YBM,2022-03-14,7.85,7.78,70300
YBM,2022-03-15,7.78,7.78,55500
YBM,2022-03-16,7.86,7.78,67800
YBM,2022-03-17,7.78,7.83,46400
YBM,2022-03-18,7.97,7.92,27400
YBM,2022-03-21,7.92,7.87,34600
YBM,2022-03-22,7.93,7.86,31900
YBM,2022-03-23,7.86,7.88,50000
YBM,2022-03-24,7.88,7.86,45300
YBM,2022-03-25,7.92,8.38,309200
YBM,2022-03-28,8.58,8.94,275200
YBM,2022-03-29,9.54,9.22,273000
YBM,2022-03-30,8.9,8.62,304700
YBM,2022-03-31,8.7,8.66,165000
YBM,2022-04-01,8.74,8.82,173600
YBM,2022-04-04,8.82,8.78,65900
YBM,2022-04-05,8.74,8.82,65700
YBM,2022-04-06,8.82,8.78,55800
YBM,2022-04-07,8.66,8.5,68400
YBM,2022-04-08,8.74,8.42,58400
YBM,2022-04-12,8.5,7.83,83000
YBM,2022-04-13,8.1,7.99,14800
YBM,2022-04-14,8.42,8.0,11800
YBM,2022-04-15,8.02,8.1,12400
YBM,2022-04-18,8.02,7.91,30600
YBM,2022-04-19,7.91,7.7,21400
YBM,2022-04-20,7.66,7.46,19000
YBM,2022-04-21,7.44,6.98,60900
YBM,2022-04-22,6.94,7.14,35700
YBM,2022-04-25,7.46,6.98,49000
YBM,2022-04-26,6.96,7.18,34300
YBM,2022-04-27,7.18,7.22,7600
YBM,2022-04-28,7.36,7.62,6800
YBM,2022-04-29,7.61,7.53,5500
YBM,2022-05-04,7.45,7.53,13000
YBM,2022-05-05,7.27,7.53,10500
YBM,2022-05-06,7.14,7.51,12300
YBM,2022-05-09,7.5,6.99,27400
YBM,2022-05-10,6.5,6.9,26900
YBM,2022-05-11,6.67,6.81,11900
YBM,2022-05-12,6.74,6.38,9600
YBM,2022-05-13,6.25,6.01,44700
YBM,2022-05-16,6.01,6.01,11600
YBM,2022-05-17,6.01,6.17,65000
YBM,2022-05-18,6.33,6.27,20500
YBM,2022-05-19,6.02,6.25,28500
YBM,2022-05-20,6.33,6.25,1500
YBM,2022-05-23,6.33,6.25,3600
YBM,2022-05-24,6.01,6.27,14000
YBM,2022-05-25,6.01,6.32,17800
YBM,2022-05-26,6.32,6.39,23500
YBM,2022-05-27,6.17,6.42,27400
YBM,2022-05-30,6.16,6.62,43600
YBM,2022-05-31,6.42,6.53,10400
YBM,2022-06-01,6.5,6.47,6600
YBM,2022-06-02,6.47,6.32,8700
YBM,2022-06-03,6.32,6.19,4300
YBM,2022-06-06,6.33,6.08,37000
YBM,2022-06-07,6.33,6.5,63800
YBM,2022-06-08,6.95,6.81,32100
YBM,2022-06-09,6.66,6.8,6300
YBM,2022-06-10,6.73,6.66,28900
YBM,2022-06-13,6.5,6.27,29200
YBM,2022-06-14,6.27,6.41,17600
YBM,2022-06-15,6.38,6.38,9700
YBM,2022-06-16,6.37,6.33,13200
YBM,2022-06-17,6.33,6.33,12600
YBM,2022-06-20,6.33,6.28,4600
YBM,2022-06-21,6.25,6.28,11300
YBM,2022-06-22,6.18,5.98,15800
YBM,2022-06-23,6.26,6.33,7800
YBM,2022-06-24,6.35,6.34,6900
YBM,2022-06-27,6.34,6.34,1600
YBM,2022-06-28,6.41,6.41,1500
YBM,2022-06-29,6.41,6.41,16900
YBM,2022-06-30,6.42,6.42,5900
YBM,2022-07-01,6.42,6.42,4800
YBM,2022-07-04,6.58,6.45,2800
YBM,2022-07-05,6.13,6.34,200
YBM,2022-07-06,6.34,6.33,1200
YBM,2022-07-07,6.33,6.33,600
YBM,2022-07-08,6.19,6.31,15300
YBM,2022-07-11,6.41,6.39,14800
YBM,2022-07-12,6.5,6.48,24600
YBM,2022-07-13,6.54,6.9,31200
YBM,2022-07-14,6.87,6.82,11700
YBM,2022-07-15,7.05,6.86,9200
YBM,2022-07-18,6.81,6.82,20100
YBM,2022-07-19,6.82,7.17,38400
YBM,2022-07-20,7.37,7.38,18800
YBM,2022-07-21,7.6,7.39,14400
YBM,2022-07-22,7.3,7.39,8900
YBM,2022-07-25,7.4,7.55,75600
YBM,2022-07-26,7.55,7.56,52300
YBM,2022-07-27,7.54,7.67,15100
YBM,2022-07-28,7.67,7.62,34700
YBM,2022-07-29,7.17,7.26,11000
YBM,2022-08-01,7.19,7.21,15400
YBM,2022-08-02,7.18,7.26,18000
YBM,2022-08-03,7.25,7.08,12200
YBM,2022-08-04,7.08,7.13,33800
YBM,2022-08-05,7.05,7.05,14500
YBM,2022-08-08,7.08,7.15,12800
YBM,2022-08-09,7.21,7.35,45400
YBM,2022-08-10,7.35,7.47,48500
YBM,2022-08-11,7.44,7.87,40300
YBM,2022-08-12,7.71,7.87,35900
YBM,2022-08-15,7.86,7.86,14500
YBM,2022-08-16,7.75,7.33,43200
YBM,2022-08-17,7.4,7.36,5000
YBM,2022-08-18,7.2,7.25,4500
YBM,2022-08-19,7.55,7.26,5800
YBM,2022-08-22,7.48,7.08,5700
YBM,2022-08-23,7.08,7.26,2400
YBM,2022-08-24,7.27,7.25,16000
YBM,2022-08-25,7.25,7.25,2300
YBM,2022-08-26,7.24,7.13,12700
YBM,2022-08-29,7.08,6.99,7900
YBM,2022-08-30,6.99,6.91,18700
YBM,2022-08-31,6.91,7.01,3300
YBM,2022-09-05,7.08,7.04,3500
YBM,2022-09-06,7.04,7.06,3400
YBM,2022-09-07,7.06,7.03,22600
YBM,2022-09-08,7.03,6.9,20600
YBM,2022-09-09,6.91,7.05,4700
YBM,2022-09-12,7.04,7.07,2528
YBM,2022-09-13,6.99,7.04,6566
YBM,2022-09-14,6.73,6.96,14704
YBM,2022-09-15,6.96,6.96,20310
YBM,2022-09-16,6.96,6.94,59054
YBM,2022-09-19,6.9,6.9,109
YBM,2022-09-20,6.74,6.78,10631
YBM,2022-09-21,6.48,6.52,3500
YBM,2022-09-22,6.52,6.53,1800
YBM,2022-09-23,6.55,6.63,7851
YBM,2022-09-26,6.46,6.44,15300
YBM,2022-09-27,6.34,6.89,50058
YBM,2022-09-28,6.56,6.54,3890
YBM,2022-09-29,6.54,6.28,22000
YBM,2022-09-30,6.01,6.27,9720
YBM,2022-10-03,6.27,6.01,13961
YBM,2022-10-04,6.01,6.17,11100
YBM,2022-10-05,6.17,6.17,10200
YBM,2022-10-06,6.17,6.18,2520
YBM,2022-10-07,6.18,5.75,26000
YBM,2022-10-10,6.0,5.91,15910
YBM,2022-10-11,5.92,5.81,15330
YBM,2022-10-12,5.9,5.83,6200
YBM,2022-10-13,5.74,5.75,3300
YBM,2022-10-14,5.66,5.83,6739
YBM,2022-10-17,5.87,5.57,5750
YBM,2022-10-18,5.49,5.74,2900
YBM,2022-10-19,5.57,5.73,1500
YBM,2022-10-20,5.73,5.74,4100
YBM,2022-10-21,5.65,5.73,600
YBM,2022-10-24,5.72,5.33,20900
YBM,2022-10-25,4.97,5.47,6429
YBM,2022-10-26,5.47,5.49,3045
YBM,2022-10-27,5.5,5.47,2400
YBM,2022-10-28,5.47,5.47,1100
YBM,2022-10-31,5.55,5.39,500
YBM,2022-11-01,5.38,5.38,3321
YBM,2022-11-02,5.38,5.37,2300
YBM,2022-11-03,5.37,5.31,1800
YBM,2022-11-04,5.22,5.18,8200
YBM,2022-11-07,4.84,5.38,8506
YBM,2022-11-08,5.06,5.3,500
YBM,2022-11-09,5.38,5.38,100
YBM,2022-11-10,5.29,5.28,4000
YBM,2022-11-11,5.28,5.11,700
YBM,2022-11-14,5.02,4.76,1300
YBM,2022-11-15,4.43,4.43,13800
YBM,2022-11-16,4.3,4.73,21402
YBM,2022-11-17,4.75,4.97,2500
YBM,2022-11-18,4.66,4.99,2600
YBM,2022-11-21,4.98,4.98,900
YBM,2022-11-22,4.99,5.11,1023
YBM,2022-11-23,5.03,5.02,5303
YBM,2022-11-24,4.84,4.71,19500
YBM,2022-11-25,4.66,4.93,3623
YBM,2022-11-28,4.93,5.01,10300
YBM,2022-11-29,5.06,5.1,7900
YBM,2022-11-30,5.15,5.11,3100
YBM,2022-12-01,5.17,5.36,3620
YBM,2022-12-02,5.38,5.29,5061
YBM,2022-12-05,5.25,5.35,13920
YBM,2022-12-06,5.29,5.35,2800
YBM,2022-12-07,5.33,5.11,8300
YBM,2022-12-08,5.11,5.2,2400
YBM,2022-12-09,5.24,5.11,2000
YBM,2022-12-12,5.23,5.15,2800
YBM,2022-12-13,5.27,5.18,5400
YBM,2022-12-14,5.29,5.19,20033
YBM,2022-12-15,5.15,5.28,4700
YBM,2022-12-16,5.25,5.31,5500
YBM,2022-12-19,5.33,5.31,5100
YBM,2022-12-20,5.22,5.11,9800
YBM,2022-12-21,4.9,5.1,3200
YBM,2022-12-22,5.04,5.05,8910
YBM,2022-12-23,5.2,5.11,4000
YBM,2022-12-26,5.02,5.08,3100
YBM,2022-12-27,5.07,5.01,12200
YBM,2022-12-28,5.01,5.11,13390
YBM,2022-12-29,5.1,5.06,800
YBM,2022-12-30,5.06,5.02,6300
YBM,2023-01-03,5.02,5.15,3416
YBM,2023-01-04,5.15,5.18,2293
YBM,2023-01-05,5.2,5.18,1600
YBM,2023-01-06,5.1,5.18,1500
YBM,2023-01-09,5.18,5.18,2040
YBM,2023-01-10,5.18,5.12,7701
YBM,2023-01-11,5.12,5.13,12500
YBM,2023-01-12,5.12,5.1,2400
YBM,2023-01-13,5.11,4.93,21300
YBM,2023-01-16,5.1,4.93,63100
YBM,2023-01-17,4.93,4.93,5910
YBM,2023-01-18,5.08,5.05,1517
YBM,2023-01-19,5.02,5.02,6001
YBM,2023-01-27,5.15,5.29,2300
YBM,2023-01-30,5.28,5.2,5401
YBM,2023-01-31,5.03,5.22,7700
YBM,2023-02-01,5.26,5.22,26700
YBM,2023-02-02,5.2,5.19,2000
YBM,2023-02-03,5.04,5.11,5400
YBM,2023-02-06,5.11,5.05,8200
YBM,2023-02-07,5.17,5.14,12000
YBM,2023-02-08,5.13,5.1,93306
YBM,2023-02-09,5.03,5.1,4100
YBM,2023-02-10,5.09,5.09,1314
YBM,2023-02-13,4.94,5.19,2300
YBM,2023-02-14,5.18,5.37,2500
YBM,2023-02-15,5.27,5.29,400
YBM,2023-02-16,5.28,5.13,3600
YBM,2023-02-17,5.2,5.13,900
YBM,2023-02-20,5.26,5.24,18400
YBM,2023-02-21,5.23,5.59,4714
YBM,2023-02-22,5.42,5.23,19000
YBM,2023-02-23,5.4,5.34,5200
YBM,2023-02-24,5.34,5.23,200
YBM,2023-02-27,5.23,5.23,3900
YBM,2023-02-28,5.23,4.89,8700
YBM,2023-03-01,4.9,4.93,7240
YBM,2023-03-02,5.17,5.18,6055
YBM,2023-03-03,5.02,5.19,1708
YBM,2023-03-06,5.19,5.03,19800
YBM,2023-03-07,5.02,5.08,10485
YBM,2023-03-08,5.09,5.19,6109
YBM,2023-03-09,5.18,5.11,1200
YBM,2023-03-10,5.1,5.1,33600
YBM,2023-03-13,4.87,5.08,5200
YBM,2023-03-14,5.08,5.03,7000
YBM,2023-03-15,5.03,5.18,5900
YBM,2023-03-16,4.93,5.03,4300
YBM,2023-03-17,5.04,5.03,1120
YBM,2023-03-20,4.97,5.05,10600
YBM,2023-03-21,4.86,5.03,4900
YBM,2023-03-22,5.15,5.24,2210
YBM,2023-03-23,5.2,5.21,5400
YBM,2023-03-24,5.11,5.37,1283
YBM,2023-03-27,5.38,5.38,2100
YBM,2023-03-28,5.38,5.5,700
YBM,2023-03-29,5.49,5.31,8700
YBM,2023-03-30,5.47,5.37,2400
YBM,2023-03-31,5.33,5.42,300
YBM,2023-04-03,5.43,5.38,8400
YBM,2023-04-04,5.48,5.38,355
YBM,2023-04-05,5.38,5.38,2203
YBM,2023-04-06,5.38,5.47,9500
YBM,2023-04-07,5.51,5.51,90500
YBM,2023-04-10,5.51,5.81,21108
YBM,2023-04-11,5.65,5.82,18102
YBM,2023-04-12,5.56,5.69,1900
YBM,2023-04-13,5.82,5.54,7205
YBM,2023-04-14,5.54,5.54,7000
YBM,2023-04-17,5.56,5.47,1910
YBM,2023-04-18,5.47,5.45,1000
YBM,2023-04-19,5.47,5.71,2000
YBM,2023-04-20,5.68,5.52,1300
YBM,2023-04-21,5.53,5.57,4000
YBM,2023-04-24,5.57,5.59,900
YBM,2023-04-25,5.65,5.68,400
YBM,2023-04-26,5.65,5.69,29100
YBM,2023-04-27,5.95,5.4,23900
YBM,2023-04-28,5.72,5.59,600
YBM,2023-05-04,5.72,5.78,22700
YBM,2023-05-05,5.62,5.8,4500
YBM,2023-05-08,5.73,5.78,6900
YBM,2023-05-09,6.18,6.15,8800
YBM,2023-05-10,5.8,6.15,2200
YBM,2023-05-11,5.92,5.92,5600
YBM,2023-05-12,5.74,6.0,21205
YBM,2023-05-15,6.32,6.41,69300
YBM,2023-05-16,6.41,6.54,25800
YBM,2023-05-17,6.5,6.48,1200
YBM,2023-05-18,6.48,6.49,4400
YBM,2023-05-19,6.36,6.58,3302
YBM,2023-05-22,6.32,6.32,100
