date,open,high,low,close,volume,returns,vwap,rsi,sma_5,sma_20,bb_upper,bb_lower,volatility,sentiment_score,sentiment_diff,sentiment_ma5,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5
2022-02-07,122.8,130.4,122.8,130.4,1056700,0.0697292863002461,127.86666666666667,68.40713330521385,123.16,123.23,127.82612880585388,118.6338711941461,2.357764329100545,0.3,0.0999999999999999,0.24,1.7208000000000003,1056700,0.0,-6.06858168925715,0.76
2022-02-08,130.7,132.7,130.1,131.5,829100,0.0084355828220858,131.4333333333333,70.24594457861171,125.2,123.505,129.24659385536802,117.76340614463196,2.945375501036371,0.3,0.0,0.3,2.398500000000001,829100,0.0,-6.637127252283858,0.0
2022-02-09,130.8,135.0,129.8,135.0,1157100,0.0266159695817489,133.26666666666668,75.19333844875793,127.98,124.105,131.7143297996604,116.49567020033956,3.9035038241640216,0.1,-0.1999999999999999,0.3199999999999999,3.4863999999999975,1157100,0.0,-12.825626191967432,-0.8399999999999973
2022-02-10,134.8,134.8,132.3,133.0,1069200,-0.0148148148148148,133.36666666666667,68.21347205881932,130.36,124.56499999999998,133.10087136735316,116.0291286326468,4.378809619543936,0.0,-0.1,0.18,1.5183000000000029,0,0.0,0.4416965137025868,0.18000000000000116
2022-02-11,132.8,132.9,129.8,132.8,872700,-0.0015037593984961,131.83333333333334,67.538318333511,132.54000000000002,125.015,134.2614641890833,115.76853581091672,4.743336045665039,0.3,0.3,0.1999999999999999,1.5570000000000013,872700,0.0,6.93221576752745,0.0
2022-02-14,132.0,140.0,132.0,140.0,1282800,0.0542168674698795,137.33333333333334,76.54036032076556,134.45999999999998,125.825,137.11603626776568,114.53396373223433,5.792179391667971,0.3,0.0,0.2,2.8349999999999995,1282800,0.0,-16.704435296165478,0.0
2022-02-15,138.9,140.0,137.0,139.2,908700,-0.0057142857142857,138.73333333333332,74.0821131090514,136.0,126.595,139.24703145743797,113.94296854256204,6.490355192615867,0.45,0.15,0.2299999999999999,2.8991499999999966,908700,0.0,0.3052508639988942,0.04499999999999744
2022-02-16,139.5,139.5,137.1,139.2,640900,0.0,138.6,74.0821131090514,136.84,127.39499999999998,141.06927877439975,113.72072122560022,7.014757001455834,0.1999999999999999,-0.25,0.25,2.9512500000000017,640900,0.0,13.112536370393496,0.07500000000000284
2022-02-17,139.0,141.6,138.3,141.6,1176900,0.0172413793103449,140.5,76.6871886626006,138.56,128.375,143.12896556861915,113.62103443138083,7.568624640406497,-0.075,-0.2749999999999999,0.235,3.1078749999999986,0,0.0,11.57216647698408,-0.7149999999999982
2022-02-18,140.1,149.0,140.1,149.0,1422400,0.0522598870056496,146.03333333333333,82.52090026161838,141.8,129.725,146.67609141028976,112.77390858971022,8.695726415586957,-0.3,-0.2249999999999999,0.1149999999999999,2.2166249999999987,0,0.0,-20.20807331095279,-2.0025000000000004
